序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
455,2025,工商業銷售代表(含業務員),C110000000,2196,41640,54
456,2025,採購員,C110000000,596,37073,50.2
457,2025,報關員(含報驗、船務人員),C110000000,185,38898,52.4
458,2025,會議及活動規劃人員,C110000000,-,-,-
459,2025,專業秘書,C110000000,100,49664,69.7
460,2025,法務人員,C110000000,---,---,---
461,2025,運動、健身及休閒娛樂指導員,C110000000,-,-,-
462,2025,資訊管理及維護技術員,C110000000,184,39997,52.2
463,2025,其他技術員及助理專業人員,C110000000,-,-,-
464,2025,事務支援人員,C110000000,9651,35713,46.1
465,2025,總務,C110000000,715,36592,47.6
466,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C110000000,3677,34961,44.4
467,2025,收帳、收費人員(含帳款催收),C110000000,-,-,-
468,2025,接待員及服務台事務人員(含總機),C110000000,---,---,---
469,2025,電話及網路客服人員,C110000000,-,-,-
470,2025,醫院(診所)櫃台事務人員,C110000000,-,-,-
471,2025,會計助理、簿記、出納,C110000000,2288,36614,47.3
472,2025,存貨事務人員,C110000000,1025,35890,47.4
473,2025,生產及物料規劃事務人員,C110000000,1385,36123,47.7
474,2025,運輸事務人員(含稽查、調度、管理、航務),C110000000,-,-,-
475,2025,人事事務人員,C110000000,367,35315,45.6
476,2025,其他事務支援人員,C110000000,-,-,-
477,2025,服務及銷售工作人員,C110000000,846,35558,44.5
478,2025,廚師(含廚房領班),C110000000,---,---,---
479,2025,旅館管家、舍監(含房務領班),C110000000,-,-,-
480,2025,商店銷售及展售人員(含門市店長),C110000000,377,34092,42
481,2025,電話及網路行銷人員,C110000000,-,-,-
482,2025,建築物管理員、保全及警衛人員,C110000000,412,37239,47.2
483,2025,其他服務及銷售工作人員,C110000000,-,-,-
484,2025,技藝、機械設備操作及組裝人員,C110000000,41213,33251,42.2
485,2025,空調及冷凍機械裝修人員,C110000000,-,-,-
486,2025,工具製造人員(含模具工、鉗工),C110000000,-,-,-
487,2025,金屬工具機設定及操作人員,C110000000,---,---,---
488,2025,產業用機器維修人員,C110000000,893,38721,51.8
489,2025,各種材質手工藝人員,C110000000,---,---,---
490,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C110000000,---,---,---
491,2025,電力、電子、資通訊設備裝修人員(含水電工),C110000000,300,37893,47
492,2025,產品分級及檢查人員,C110000000,2882,30215,38
493,2025,服飾打樣人員,C110000000,688,34054,43.8
494,2025,鞣(製)革、毛皮及皮革工作人員,C110000000,-,-,-
495,2025,製鞋及有關工作人員,C110000000,-,-,-
496,2025,生產機械設備操作人員、剪裁或裁縫人員,C110000000,30754,33610,42.3
497,2025,洗衣(含鞋包)、熨燙工,C110000000,---,---,---
498,2025,組裝(現場)人員,C110000000,4180,30125,39.2
499,2025,小客、貨車駕駛人員,C110000000,434,36761,47.9
500,2025,大客、貨車駕駛人員,C110000000,349,41350,62.1
501,2025,推土、吊車、起重機等移運設備操作人員,C110000000,---,---,---
502,2025,其他技藝、機械設備操作及組裝人員,C110000000,-,-,-
503,2025,基層技術工及勞力工,C110000000,2405,30103,37.6
504,2025,清潔及家事工作人員(含建築清潔工、房務人員),C110000000,172,30600,37.6
505,2025,勞力工(含理貨員、行李搬運工),C110000000,2233,30064,37.6
506,2025,廚房幫工(含速食烹調),C110000000,-,-,-
507,2025,抄表員及自動販賣機收款員,C110000000,-,-,-
508,2025,停車場管理工,C110000000,-,-,-
509,2025,主管及監督人員,C120000000,3921,63555,106.1
510,2025,高階主管(總經理及總執行長),C120000000,206,127832,274
511,2025,中階主管(經理),C120000000,1263,72484,124
512,2025,監督人員(含現場及辦公室主任、科/股長),C120000000,2452,53556,83.6
513,2025,專業人員,C120000000,1236,48319,77.9
514,2025,品管、工管及生管工程師,C120000000,185,50926,83.5
515,2025,環境工程師,C120000000,---,---,---
516,2025,機械工程師(含造船、輪機、鑄造),C120000000,---,---,---
517,2025,化學工程師,C120000000,---,---,---
518,2025,紡織工程師,C120000000,136,50023,86.3
519,2025,電機、電子工程師,C120000000,-,-,-
520,2025,平面及多媒體設計師,C120000000,---,---,---
521,2025,產品及服裝設計師(含工業設計),C120000000,357,43907,64.1
522,2025,護理人員,C120000000,---,---,---
523,2025,勞安及衛生管理人員(含工業安全管理師),C120000000,---,---,---
524,2025,會(審)計師,C120000000,-,-,-
525,2025,風險控管人員,C120000000,-,-,-
526,2025,財務及投資規劃分析人員,C120000000,-,-,-
527,2025,專案管理師(含經營管理顧問),C120000000,76,56721,141.7
528,2025,稽核人員,C120000000,---,---,---
529,2025,人力資源管理師,C120000000,---,---,---
530,2025,廣告及行銷專業人員(含企劃),C120000000,176,38798,50.6
531,2025,公關專業人員,C120000000,-,-,-
532,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C120000000,160,58466,89.2
533,2025,律師,C120000000,-,-,-
534,2025,專利工程師及公證人,C120000000,-,-,-
535,2025,翻譯人員,C120000000,---,---,---
536,2025,其他專業人員,C120000000,-,-,-
537,2025,技術員及助理專業人員,C120000000,4558,40699,61.8
538,2025,電機、電子技術員,C120000000,-,-,-
539,2025,機械技術員(含造船、輪機、鑄造),C120000000,---,---,---
540,2025,化工技術員,C120000000,---,---,---
541,2025,品管、工管及生管技術員,C120000000,549,35548,46
542,2025,製圖員,C120000000,---,---,---
543,2025,紡織技術員,C120000000,1292,36305,57.2
544,2025,焚化爐、水處理及氣(液)體設備操作員,C120000000,-,-,-
545,2025,勞安及衛生技術員,C120000000,---,---,---
546,2025,會計人員,C120000000,---,---,---
547,2025,工商業銷售代表(含業務員),C120000000,1435,45867,73
548,2025,採購員,C120000000,546,40975,67.5
549,2025,報關員(含報驗、船務人員),C120000000,230,42034,57.6
550,2025,專業秘書,C120000000,---,---,---
551,2025,法務人員,C120000000,---,---,---
552,2025,資訊管理及維護技術員,C120000000,---,---,---
553,2025,其他技術員及助理專業人員,C120000000,-,-,-
554,2025,事務支援人員,C120000000,4561,36228,47.9
555,2025,總務,C120000000,395,34814,43.7
556,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C120000000,1319,35712,48.4
557,2025,接待員及服務台事務人員(含總機),C120000000,---,---,---
558,2025,電話及網路客服人員,C120000000,---,---,---
559,2025,醫院(診所)櫃台事務人員,C120000000,-,-,-
560,2025,會計助理、簿記、出納,C120000000,1128,37575,50.9
561,2025,存貨事務人員,C120000000,428,33825,42.1
562,2025,生產及物料規劃事務人員,C120000000,984,36709,47.5
563,2025,人事事務人員,C120000000,219,38839,49.5
564,2025,其他事務支援人員,C120000000,-,-,-
565,2025,服務及銷售工作人員,C120000000,1340,34867,47
566,2025,廚師(含廚房領班),C120000000,---,---,---
567,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),C120000000,-,-,-
568,2025,按摩師,C120000000,-,-,-
569,2025,商店銷售及展售人員(含門市店長),C120000000,1187,35010,48.3
570,2025,電話及網路行銷人員,C120000000,-,-,-
571,2025,建築物管理員、保全及警衛人員,C120000000,---,---,---
572,2025,技藝、機械設備操作及組裝人員,C120000000,13714,32565,41.2
573,2025,金屬工具機設定及操作人員,C120000000,-,-,-
574,2025,產業用機器維修人員,C120000000,54,38755,52.5
575,2025,各種材質手工藝人員,C120000000,---,---,---
576,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C120000000,-,-,-
577,2025,電力、電子、資通訊設備裝修人員(含水電工),C120000000,---,---,---
578,2025,產品分級及檢查人員,C120000000,585,30506,37.8
579,2025,服飾打樣人員,C120000000,2680,35312,46.2
580,2025,鞣(製)革、毛皮及皮革工作人員,C120000000,---,---,---
581,2025,製鞋及有關工作人員,C120000000,-,-,-
582,2025,生產機械設備操作人員、剪裁或裁縫人員,C120000000,8417,31788,39.9
583,2025,洗衣(含鞋包)、熨燙工,C120000000,---,---,---
584,2025,組裝(現場)人員,C120000000,1366,31156,37.7
585,2025,小客、貨車駕駛人員,C120000000,---,---,---
586,2025,大客、貨車駕駛人員,C120000000,-,-,-
587,2025,推土、吊車、起重機等移運設備操作人員,C120000000,-,-,-
588,2025,其他技藝、機械設備操作及組裝人員,C120000000,-,-,-
589,2025,基層技術工及勞力工,C120000000,553,30591,38.4
590,2025,清潔及家事工作人員(含建築清潔工、房務人員),C120000000,---,---,---
591,2025,勞力工(含理貨員、行李搬運工),C120000000,489,30672,38.5
592,2025,廚房幫工(含速食烹調),C120000000,-,-,-
593,2025,抄表員及自動販賣機收款員,C120000000,-,-,-
594,2025,停車場管理工,C120000000,-,-,-
595,2025,主管及監督人員,C130000000,1607,72422,110.6
596,2025,高階主管(總經理及總執行長),C130000000,92,128950,271.1
597,2025,中階主管(經理),C130000000,461,100871,153.3
598,2025,監督人員(含現場及辦公室主任、科/股長),C130000000,1054,55045,79.8
599,2025,專業人員,C130000000,1616,65760,103.7
600,2025,統計及精算專業人員,C130000000,-,-,-
601,2025,品管、工管及生管工程師,C130000000,174,57910,83.1
602,2025,環境工程師,C130000000,-,-,-
603,2025,機械工程師(含造船、輪機、鑄造),C130000000,31,61195,80.8
604,2025,化學工程師,C130000000,47,52334,70.4
605,2025,紡織工程師,C130000000,-,-,-
606,2025,電機、電子工程師,C130000000,---,---,---
607,2025,建築工程師(含建築師),C130000000,-,-,-
608,2025,平面及多媒體設計師,C130000000,---,---,---
609,2025,產品及服裝設計師(含工業設計),C130000000,820,73775,125.2
610,2025,護理人員,C130000000,---,---,---
611,2025,勞安及衛生管理人員(含工業安全管理師),C130000000,---,---,---
612,2025,專案管理師(含經營管理顧問),C130000000,159,62320,85.2
613,2025,稽核人員,C130000000,-,-,-
614,2025,人力資源管理師,C130000000,69,50215,65
615,2025,廣告及行銷專業人員(含企劃),C130000000,43,38584,50.7
616,2025,公關專業人員,C130000000,-,-,-
617,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C130000000,177,60870,81.5
618,2025,律師,C130000000,---,---,---
619,2025,翻譯人員,C130000000,-,-,-
620,2025,其他專業人員,C130000000,-,-,-
621,2025,技術員及助理專業人員,C130000000,1758,42022,60.8
622,2025,電機、電子技術員,C130000000,---,---,---
623,2025,機械技術員(含造船、輪機、鑄造),C130000000,---,---,---
624,2025,化工技術員,C130000000,---,---,---
625,2025,品管、工管及生管技術員,C130000000,343,42313,56.9
626,2025,製圖員,C130000000,---,---,---
627,2025,環境工程技術員,C130000000,-,-,-
628,2025,紡織技術員,C130000000,-,-,-
629,2025,發電設備操作員,C130000000,-,-,-
630,2025,焚化爐、水處理及氣(液)體設備操作員,C130000000,---,---,---
631,2025,勞安及衛生技術員,C130000000,---,---,---
632,2025,會計人員,C130000000,---,---,---
633,2025,統計及精算助理專業人員,C130000000,-,-,-
634,2025,工商業銷售代表(含業務員),C130000000,632,41692,60.5
635,2025,採購員,C130000000,416,41993,63.7
636,2025,報關員(含報驗、船務人員),C130000000,---,---,---
637,2025,專業秘書,C130000000,---,---,---
638,2025,法務人員,C130000000,-,-,-
639,2025,資訊管理及維護技術員,C130000000,---,---,---
640,2025,其他技術員及助理專業人員,C130000000,-,-,-
641,2025,事務支援人員,C130000000,3333,36820,53.7
642,2025,總務,C130000000,472,41478,61.8
643,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C130000000,1053,35941,56.7
644,2025,接待員及服務台事務人員(含總機),C130000000,---,---,---
645,2025,電話及網路客服人員,C130000000,-,-,-
646,2025,醫院(診所)櫃台事務人員,C130000000,-,-,-
647,2025,會計助理、簿記、出納,C130000000,1233,36600,51.4
648,2025,存貨事務人員,C130000000,262,35361,46.2
649,2025,生產及物料規劃事務人員,C130000000,219,35938,47.7
650,2025,運輸事務人員(含稽查、調度、管理、航務),C130000000,-,-,-
651,2025,人事事務人員,C130000000,---,---,---
652,2025,服務及銷售工作人員,C130000000,258,31597,41.4
653,2025,廚師(含廚房領班),C130000000,-,-,-
654,2025,商店銷售及展售人員(含門市店長),C130000000,258,31597,41.4
655,2025,建築物管理員、保全及警衛人員,C130000000,-,-,-
656,2025,技藝、機械設備操作及組裝人員,C130000000,7332,34622,49.7
657,2025,工具製造人員(含模具工、鉗工),C130000000,-,-,-
658,2025,金屬工具機設定及操作人員,C130000000,-,-,-
659,2025,產業用機器維修人員,C130000000,---,---,---
660,2025,各種材質手工藝人員,C130000000,-,-,-
661,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C130000000,-,-,-
662,2025,電力、電子、資通訊設備裝修人員(含水電工),C130000000,---,---,---
663,2025,產品分級及檢查人員,C130000000,---,---,---
664,2025,服飾打樣人員,C130000000,---,---,---
665,2025,鞣(製)革、毛皮及皮革工作人員,C130000000,1722,31965,44.4
666,2025,製鞋及有關工作人員,C130000000,2999,37903,56.4
667,2025,生產機械設備操作人員、剪裁或裁縫人員,C130000000,1252,31513,42.7
668,2025,洗衣(含鞋包)、熨燙工,C130000000,-,-,-
669,2025,組裝(現場)人員,C130000000,1081,33546,47.9
670,2025,小客、貨車駕駛人員,C130000000,---,---,---
671,2025,大客、貨車駕駛人員,C130000000,---,---,---
672,2025,推土、吊車、起重機等移運設備操作人員,C130000000,-,-,-
673,2025,基層技術工及勞力工,C130000000,---,---,---
674,2025,清潔及家事工作人員(含建築清潔工、房務人員),C130000000,---,---,---
675,2025,勞力工(含理貨員、行李搬運工),C130000000,---,---,---
676,2025,抄表員及自動販賣機收款員,C130000000,-,-,-
677,2025,停車場管理工,C130000000,-,-,-
678,2025,主管及監督人員,C140000000,1590,59049,78.5
679,2025,高階主管(總經理及總執行長),C140000000,---,---,---
680,2025,中階主管(經理),C140000000,372,80478,101.8
681,2025,監督人員(含現場及辦公室主任、科/股長),C140000000,1158,49290,65.1
682,2025,專業人員,C140000000,198,49071,70.6
683,2025,品管、工管及生管工程師,C140000000,---,---,---
684,2025,機械工程師(含造船、輪機、鑄造),C140000000,---,---,---
685,2025,化學工程師,C140000000,-,-,-
686,2025,電機、電子工程師,C140000000,---,---,---
687,2025,平面及多媒體設計師,C140000000,-,-,-
688,2025,護理人員,C140000000,---,---,---
689,2025,勞安及衛生管理人員(含工業安全管理師),C140000000,---,---,---
690,2025,會(審)計師,C140000000,-,-,-
691,2025,專案管理師(含經營管理顧問),C140000000,-,-,-
692,2025,稽核人員,C140000000,-,-,-
693,2025,人力資源管理師,C140000000,-,-,-
694,2025,廣告及行銷專業人員(含企劃),C140000000,---,---,---
695,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C140000000,---,---,---
